txn_id,customer_id,merchant_id,amount,timestamp,channel,status,txn_hour,is_weekend,day_of_week,month,success_rate,failure_rate,avg_txn_amt
TXN533547,CUST0274,MERCH031,2417.848822,22-04-2024 19:16,UPI,SUCCESS,19,FALSE,Monday,4,0.64,0.208,2562.789398
TXN675295,CUST0445,MERCH055,3617.295832,08-02-2024 11:07,QR,SUCCESS,11,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN774255,CUST0454,MERCH067,2842.725346,09-01-2024 13:45,WALLET,FAILED,13,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN666925,CUST0001,MERCH051,2956.753219,04-01-2024 07:19,CARD,SUCCESS,7,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN318175,CUST0364,MERCH020,3069.76728,16-06-2024 20:13,QR,SUCCESS,20,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN671166,CUST0179,MERCH069,2947.70856,27-05-2024 00:41,WALLET,SUCCESS,0,FALSE,Monday,5,0.64,0.208,2562.789398
TXN570037,CUST0057,MERCH011,3142.72276,02-05-2024 05:16,WALLET,FAILED,5,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN734715,CUST0427,MERCH074,3829.15253,14-02-2024 09:54,UPI,SUCCESS,9,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN495450,CUST0102,MERCH072,2696.52117,20-03-2024 13:55,UPI,SUCCESS,13,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN243475,CUST0399,MERCH044,3209.003758,30-05-2024 12:59,UPI,PENDING,12,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN431758,CUST0169,MERCH007,2410.264306,06-01-2024 14:31,CARD,SUCCESS,14,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN324861,CUST0415,MERCH093,3940.117215,17-03-2024 01:57,WALLET,SUCCESS,1,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN840968,CUST0399,MERCH094,1823.607698,17-02-2024 00:03,QR,SUCCESS,0,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN507259,CUST0465,MERCH005,4300.940433,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN465387,CUST0432,MERCH015,2459.842049,24-01-2024 18:26,WALLET,FAILED,18,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN560707,CUST0270,MERCH094,1069.224898,08-05-2024 03:04,WALLET,SUCCESS,3,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN865963,CUST0144,MERCH014,2628.104415,12-02-2024 02:56,WALLET,SUCCESS,2,FALSE,Monday,2,0.64,0.208,2562.789398
TXN104817,CUST0268,MERCH073,1818.948343,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN864201,CUST0388,MERCH037,3340.643549,27-05-2024 07:34,UPI,FAILED,7,FALSE,Monday,5,0.64,0.208,2562.789398
TXN734451,CUST0372,MERCH071,1847.376021,,WALLET,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN717959,CUST0407,MERCH096,2053.816567,29-02-2024 20:04,UPI,SUCCESS,20,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN529496,CUST0468,MERCH027,610.4592691,05-01-2024 12:14,UPI,SUCCESS,12,FALSE,Friday,1,0.64,0.208,2562.789398
TXN118956,CUST0351,MERCH098,2047.693681,15-03-2024 12:36,UPI,FAILED,12,FALSE,Friday,3,0.64,0.208,2562.789398
TXN366129,CUST0290,MERCH003,76.12067337,15-02-2024 09:36,WALLET,SUCCESS,9,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN840412,CUST0328,MERCH094,916.0971765,12-06-2024 02:05,UNKNOWN,PENDING,2,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN119011,CUST0466,MERCH081,3260.414656,29-04-2024 11:25,WALLET,PENDING,11,FALSE,Monday,4,0.64,0.208,2562.789398
TXN237999,CUST0250,MERCH074,3285.800159,17-04-2024 14:06,CARD,PENDING,14,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN481426,CUST0272,MERCH042,2925.457562,13-01-2024 11:04,WALLET,SUCCESS,11,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN385833,CUST0169,MERCH074,1533.023857,22-06-2024 19:34,WALLET,SUCCESS,19,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN547473,CUST0151,MERCH091,2452.288644,27-04-2024 09:57,UPI,FAILED,9,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN361768,CUST0125,MERCH092,2496.397461,14-05-2024 10:12,UPI,SUCCESS,10,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN270075,CUST0453,MERCH093,1341.635311,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN650482,CUST0372,MERCH031,4003.398302,16-01-2024 05:06,UPI,PENDING,5,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN294499,CUST0110,MERCH028,2841.479529,21-04-2024 20:45,UPI,PENDING,20,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN722385,CUST0338,MERCH060,2279.035826,13-06-2024 23:56,UPI,SUCCESS,23,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN733335,CUST0323,MERCH001,2526.885839,22-03-2024 03:46,UPI,SUCCESS,3,FALSE,Friday,3,0.64,0.208,2562.789398
TXN137708,CUST0239,MERCH057,2708.382808,05-04-2024 05:47,UNKNOWN,SUCCESS,5,FALSE,Friday,4,0.64,0.208,2562.789398
TXN572783,CUST0442,MERCH085,458.2651316,21-05-2024 01:23,UPI,PENDING,1,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN487457,CUST0294,MERCH047,2841.479529,07-03-2024 04:01,UPI,SUCCESS,4,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN654598,CUST0204,MERCH046,2841.479529,09-04-2024 23:54,UPI,SUCCESS,23,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN796341,CUST0437,MERCH014,1498.37999,30-01-2024 19:40,WALLET,SUCCESS,19,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN332943,CUST0250,MERCH001,2218.899707,25-01-2024 02:57,UPI,PENDING,2,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN642887,CUST0417,MERCH049,4297.686527,17-02-2024 00:38,UPI,SUCCESS,0,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN712800,CUST0010,MERCH003,3140.842861,12-01-2024 00:27,WALLET,SUCCESS,0,FALSE,Friday,1,0.64,0.208,2562.789398
TXN847162,CUST0470,MERCH013,1928.82101,20-01-2024 02:27,UPI,UNKNOWN,2,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN405731,CUST0434,MERCH016,3072.582781,08-04-2024 05:10,UPI,SUCCESS,5,FALSE,Monday,4,0.64,0.208,2562.789398
